Árvore de Busca em Largura a partir do vértice 1000
vértice 16272: pai = -1, nível = -1
vértice 16273: pai = -1, nível = -1
vértice 16274: pai = 58931, nível = 10
vértice 16275: pai = 16274, nível = 11
vértice 16276: pai = -1, nível = -1
vértice 16277: pai = -1, nível = -1
vértice 16278: pai = -1, nível = -1
vértice 16279: pai = -1, nível = -1
vértice 16280: pai = -1, nível = -1
vértice 16281: pai = -1, nível = -1
vértice 16282: pai = -1, nível = -1
vértice 16283: pai = -1, nível = -1
vértice 16284: pai = -1, nível = -1
vértice 16285: pai = 2098, nível = 14
vértice 16286: pai = 2098, nível = 14
vértice 16287: pai = 2098, nível = 14
vértice 16288: pai = 2098, nível = 14
vértice 16289: pai = -1, nível = -1
vértice 16290: pai = -1, nível = -1
vértice 16291: pai = -1, nível = -1
vértice 16292: pai = -1, nível = -1
vértice 16293: pai = 16297, nível = 9
vértice 16294: pai = 16297, nível = 9
vértice 16295: pai = 22366, nível = 9
vértice 16296: pai = 16297, nível = 9
vértice 16297: pai = 31360, nível = 8
vértice 16298: pai = 16297, nível = 9
vértice 16299: pai = 16297, nível = 9
vértice 16300: pai = 16297, nível = 9
vértice 16301: pai = -1, nível = -1
vértice 16302: pai = -1, nível = -1
vértice 16303: pai = -1, nível = -1
vértice 16304: pai = -1, nível = -1
vértice 16305: pai = -1, nível = -1
vértice 16306: pai = -1, nível = -1
vértice 16307: pai = 3465, nível = 10
vértice 16308: pai = 16310, nível = 10
vértice 16309: pai = 16310, nível = 10
vértice 16310: pai = 117, nível = 9
vértice 16311: pai = -1, nível = -1
vértice 16312: pai = -1, nível = -1
vértice 16313: pai = -1, nível = -1
vértice 16314: pai = -1, nível = -1
vértice 16315: pai = 16170, nível = 14
vértice 16316: pai = -1, nível = -1
vértice 16317: pai = -1, nível = -1
vértice 16318: pai = -1, nível = -1
vértice 16319: pai = -1, nível = -1
vértice 16320: pai = -1, nível = -1
vértice 16321: pai = -1, nível = -1
vértice 16322: pai = -1, nível = -1
vértice 16323: pai = 7288, nível = 10
vértice 16324: pai = 7288, nível = 10
vértice 16325: pai = -1, nível = -1
vértice 16326: pai = -1, nível = -1
vértice 16327: pai = -1, nível = -1
vértice 16328: pai = -1, nível = -1
vértice 16329: pai = 16330, nível = 10
vértice 16330: pai = 3472, nível = 9
vértice 16331: pai = 16332, nível = 12
vértice 16332: pai = 27377, nível = 11
vértice 16333: pai = -1, nível = -1
vértice 16334: pai = 9446, nível = 9
vértice 16335: pai = 16334, nível = 10
vértice 16336: pai = -1, nível = -1
vértice 16337: pai = 20577, nível = 10
vértice 16338: pai = 16337, nível = 11
vértice 16339: pai = -1, nível = -1
vértice 16340: pai = -1, nível = -1
vértice 16341: pai = -1, nível = -1
vértice 16342: pai = -1, nível = -1
vértice 16343: pai = -1, nível = -1
vértice 16344: pai = 16346, nível = 11
vértice 16345: pai = 16346, nível = 11
vértice 16346: pai = 28363, nível = 10
vértice 16347: pai = 16346, nível = 11
vértice 16348: pai = 16346, nível = 11
vértice 16349: pai = 16346, nível = 11
vértice 16350: pai = -1, nível = -1
vértice 16351: pai = -1, nível = -1
vértice 16352: pai = -1, nível = -1
vértice 16353: pai = -1, nível = -1
vértice 16354: pai = -1, nível = -1
vértice 16355: pai = -1, nível = -1
vértice 16356: pai = -1, nível = -1
vértice 16357: pai = 16358, nível = 13
vértice 16358: pai = 5636, nível = 12
vértice 16359: pai = -1, nível = -1
vértice 16360: pai = -1, nível = -1
vértice 16361: pai = -1, nível = -1
vértice 16362: pai = -1, nível = -1
vértice 16363: pai = -1, nível = -1
vértice 16364: pai = -1, nível = -1
vértice 16365: pai = -1, nível = -1
vértice 16366: pai = -1, nível = -1
vértice 16367: pai = -1, nível = -1
vértice 16368: pai = 16268, nível = 11
vértice 16369: pai = 16268, nível = 11
vértice 16370: pai = -1, nível = -1
vértice 16371: pai = -1, nível = -1
vértice 16372: pai = -1, nível = -1
vértice 16373: pai = -1, nível = -1
vértice 16374: pai = -1, nível = -1
vértice 16375: pai = -1, nível = -1
vértice 16376: pai = -1, nível = -1
vértice 16377: pai = 6318, nível = 9
vértice 16378: pai = -1, nível = -1
vértice 16379: pai = -1, nível = -1
vértice 16380: pai = -1, nível = -1
vértice 16381: pai = -1, nível = -1
vértice 16382: pai = -1, nível = -1
vértice 16383: pai = -1, nível = -1
vértice 16384: pai = 16385, nível = 13
vértice 16385: pai = 28096, nível = 12
vértice 16386: pai = -1, nível = -1
vértice 16387: pai = -1, nível = -1
vértice 16388: pai = -1, nível = -1
vértice 16389: pai = -1, nível = -1
vértice 16390: pai = -1, nível = -1
vértice 16391: pai = -1, nível = -1
vértice 16392: pai = -1, nível = -1
vértice 16393: pai = -1, nível = -1
vértice 16394: pai = -1, nível = -1
vértice 16395: pai = 16347, nível = 12
vértice 16396: pai = 16347, nível = 12
vértice 16397: pai = 16347, nível = 12
vértice 16398: pai = 16347, nível = 12
vértice 16399: pai = -1, nível = -1
vértice 16400: pai = -1, nível = -1
vértice 16401: pai = -1, nível = -1
vértice 16402: pai = -1, nível = -1
vértice 16403: pai = -1, nível = -1
vértice 16404: pai = -1, nível = -1
vértice 16405: pai = -1, nível = -1
vértice 16406: pai = -1, nível = -1
vértice 16407: pai = -1, nível = -1
vértice 16408: pai = -1, nível = -1
vértice 16409: pai = -1, nível = -1
vértice 16410: pai = -1, nível = -1
vértice 16411: pai = 7886, nível = 10
vértice 16412: pai = -1, nível = -1
vértice 16413: pai = -1, nível = -1
vértice 16414: pai = -1, nível = -1
vértice 16415: pai = -1, nível = -1
vértice 16416: pai = -1, nível = -1
vértice 16417: pai = 16348, nível = 12
vértice 16418: pai = 16348, nível = 12
vértice 16419: pai = 16348, nível = 12
vértice 16420: pai = 16348, nível = 12
vértice 16421: pai = 40471, nível = 12
vértice 16422: pai = 16421, nível = 13
vértice 16423: pai = 40471, nível = 12
vértice 16424: pai = -1, nível = -1
vértice 16425: pai = -1, nível = -1
vértice 16426: pai = -1, nível = -1
vértice 16427: pai = -1, nível = -1
vértice 16428: pai = -1, nível = -1
vértice 16429: pai = -1, nível = -1
vértice 16430: pai = -1, nível = -1
vértice 16431: pai = -1, nível = -1
vértice 16432: pai = -1, nível = -1
vértice 16433: pai = -1, nível = -1
vértice 16434: pai = -1, nível = -1
vértice 16435: pai = 29931, nível = 10
vértice 16436: pai = 16437, nível = 9
vértice 16437: pai = 16665, nível = 8
vértice 16438: pai = 16437, nível = 9
vértice 16439: pai = 16437, nível = 9
vértice 16440: pai = 16437, nível = 9
vértice 16441: pai = 16113, nível = 11
vértice 16442: pai = 16113, nível = 11
vértice 16443: pai = 16113, nível = 11
vértice 16444: pai = 16445, nível = 6
vértice 16445: pai = 69892, nível = 5
vértice 16446: pai = 16445, nível = 6
vértice 16447: pai = 16445, nível = 6
vértice 16448: pai = 278, nível = 10
vértice 16449: pai = 281, nível = 11
vértice 16450: pai = 16449, nível = 12
vértice 16451: pai = -1, nível = -1
vértice 16452: pai = -1, nível = -1
vértice 16453: pai = -1, nível = -1
vértice 16454: pai = 16455, nível = 13
vértice 16455: pai = 16984, nível = 12
vértice 16456: pai = -1, nível = -1
vértice 16457: pai = -1, nível = -1
vértice 16458: pai = 26805, nível = 10
vértice 16459: pai = 581, nível = 11
vértice 16460: pai = 16458, nível = 11
vértice 16461: pai = 16236, nível = 11
vértice 16462: pai = 16439, nível = 10
vértice 16463: pai = 16236, nível = 11
vértice 16464: pai = 16465, nível = 15
vértice 16465: pai = 16609, nível = 14
vértice 16466: pai = 16122, nível = 11
vértice 16467: pai = -1, nível = -1
vértice 16468: pai = -1, nível = -1
vértice 16469: pai = -1, nível = -1
vértice 16470: pai = -1, nível = -1
vértice 16471: pai = -1, nível = -1
vértice 16472: pai = -1, nível = -1
vértice 16473: pai = -1, nível = -1
vértice 16474: pai = 16145, nível = 10
vértice 16475: pai = 16477, nível = 9
vértice 16476: pai = 16477, nível = 9
vértice 16477: pai = 70712, nível = 8
vértice 16478: pai = 16439, nível = 10
vértice 16479: pai = 16439, nível = 10
vértice 16480: pai = 16438, nível = 10
vértice 16481: pai = 16437, nível = 9
vértice 16482: pai = -1, nível = -1
vértice 16483: pai = -1, nível = -1
vértice 16484: pai = -1, nível = -1
vértice 16485: pai = -1, nível = -1
vértice 16486: pai = -1, nível = -1
vértice 16487: pai = -1, nível = -1
vértice 16488: pai = 16490, nível = 5
vértice 16489: pai = 16490, nível = 5
vértice 16490: pai = 12814, nível = 4
vértice 16491: pai = 16490, nível = 5
vértice 16492: pai = -1, nível = -1
vértice 16493: pai = -1, nível = -1
vértice 16494: pai = -1, nível = -1
vértice 16495: pai = -1, nível = -1
vértice 16496: pai = -1, nível = -1
vértice 16497: pai = -1, nível = -1
vértice 16498: pai = -1, nível = -1
vértice 16499: pai = -1, nível = -1
vértice 16500: pai = -1, nível = -1
vértice 16501: pai = -1, nível = -1
vértice 16502: pai = -1, nível = -1
vértice 16503: pai = -1, nível = -1
vértice 16504: pai = -1, nível = -1
vértice 16505: pai = -1, nível = -1
vértice 16506: pai = -1, nível = -1
vértice 16507: pai = 16512, nível = 10
vértice 16508: pai = 16512, nível = 10
vértice 16509: pai = 16512, nível = 10
vértice 16510: pai = 16512, nível = 10
vértice 16511: pai = 16512, nível = 10
vértice 16512: pai = 70853, nível = 9
vértice 16513: pai = 16512, nível = 10
vértice 16514: pai = 16512, nível = 10
vértice 16515: pai = 16512, nível = 10
vértice 16516: pai = 16512, nível = 10
vértice 16517: pai = 16512, nível = 10
vértice 16518: pai = 16519, nível = 10
vértice 16519: pai = 3923, nível = 9
vértice 16520: pai = 16519, nível = 10
vértice 16521: pai = 16519, nível = 10
vértice 16522: pai = 16519, nível = 10
vértice 16523: pai = 16122, nível = 11
vértice 16524: pai = 16523, nível = 12
vértice 16525: pai = 16523, nível = 12
vértice 16526: pai = 16523, nível = 12
vértice 16527: pai = 16537, nível = 10
vértice 16528: pai = 16537, nível = 10
vértice 16529: pai = 16527, nível = 11
vértice 16530: pai = 16527, nível = 11
vértice 16531: pai = 16537, nível = 10
vértice 16532: pai = 16537, nível = 10
vértice 16533: pai = 16460, nível = 12
vértice 16534: pai = 16460, nível = 12
vértice 16535: pai = 16537, nível = 10
vértice 16536: pai = 16537, nível = 10
vértice 16537: pai = 32660, nível = 9
vértice 16538: pai = 16540, nível = 11
vértice 16539: pai = 16540, nível = 11
vértice 16540: pai = 16440, nível = 10
vértice 16541: pai = 16440, nível = 10
vértice 16542: pai = 16543, nível = 15
vértice 16543: pai = 10293, nível = 14
vértice 16544: pai = -1, nível = -1
vértice 16545: pai = -1, nível = -1
vértice 16546: pai = -1, nível = -1
vértice 16547: pai = 35421, nível = 7
vértice 16548: pai = -1, nível = -1
vértice 16549: pai = 16438, nível = 10
vértice 16550: pai = 16438, nível = 10
vértice 16551: pai = -1, nível = -1
vértice 16552: pai = -1, nível = -1
vértice 16553: pai = -1, nível = -1
vértice 16554: pai = -1, nível = -1
vértice 16555: pai = -1, nível = -1
vértice 16556: pai = -1, nível = -1
vértice 16557: pai = -1, nível = -1
vértice 16558: pai = 16560, nível = 12
vértice 16559: pai = 16560, nível = 12
vértice 16560: pai = 4158, nível = 11
vértice 16561: pai = -1, nível = -1
vértice 16562: pai = -1, nível = -1
vértice 16563: pai = -1, nível = -1
vértice 16564: pai = -1, nível = -1
vértice 16565: pai = -1, nível = -1
vértice 16566: pai = 16567, nível = 12
vértice 16567: pai = 16704, nível = 11
vértice 16568: pai = 16567, nível = 12
vértice 16569: pai = 16567, nível = 12
vértice 16570: pai = 16567, nível = 12
vértice 16571: pai = 16704, nível = 11
vértice 16572: pai = 15162, nível = 8
vértice 16573: pai = 15162, nível = 8
vértice 16574: pai = 15162, nível = 8
vértice 16575: pai = 15162, nível = 8
vértice 16576: pai = 15162, nível = 8
vértice 16577: pai = 15162, nível = 8
vértice 16578: pai = 16580, nível = 13
vértice 16579: pai = 16580, nível = 13
vértice 16580: pai = 4302, nível = 12
vértice 16581: pai = 27173, nível = 14
vértice 16582: pai = 16581, nível = 15
vértice 16583: pai = 16581, nível = 15
vértice 16584: pai = 16581, nível = 15
vértice 16585: pai = 16580, nível = 13
vértice 16586: pai = 16581, nível = 15
vértice 16587: pai = 10294, nível = 13
vértice 16588: pai = 10294, nível = 13
vértice 16589: pai = 16579, nível = 14
vértice 16590: pai = 16721, nível = 12
vértice 16591: pai = 16592, nível = 10
vértice 16592: pai = 16477, nível = 9
vértice 16593: pai = 16594, nível = 10
vértice 16594: pai = 20885, nível = 9
vértice 16595: pai = 16597, nível = 12
vértice 16596: pai = 16597, nível = 12
vértice 16597: pai = 16798, nível = 11
vértice 16598: pai = -1, nível = -1
vértice 16599: pai = 69765, nível = 3
vértice 16600: pai = 12814, nível = 4
vértice 16601: pai = 12814, nível = 4
vértice 16602: pai = 16604, nível = 13
vértice 16603: pai = 16604, nível = 13
vértice 16604: pai = 16797, nível = 12
vértice 16605: pai = 16608, nível = 13
vértice 16606: pai = 16608, nível = 13
vértice 16607: pai = 16608, nível = 13
vértice 16608: pai = 16875, nível = 12
vértice 16609: pai = 16596, nível = 13
vértice 16610: pai = 16161, nível = 11
vértice 16611: pai = 282, nível = 10
vértice 16612: pai = 282, nível = 10
vértice 16613: pai = 10304, nível = 14
vértice 16614: pai = 16511, nível = 11
vértice 16615: pai = 16511, nível = 11
vértice 16616: pai = -1, nível = -1
vértice 16617: pai = -1, nível = -1
vértice 16618: pai = 10317, nível = 10
vértice 16619: pai = 16625, nível = 15
vértice 16620: pai = 16625, nível = 15
vértice 16621: pai = -1, nível = -1
vértice 16622: pai = -1, nível = -1
vértice 16623: pai = 16625, nível = 15
vértice 16624: pai = 16625, nível = 15
vértice 16625: pai = 58642, nível = 14
vértice 16626: pai = 16625, nível = 15
vértice 16627: pai = 16439, nível = 10
vértice 16628: pai = 16439, nível = 10
vértice 16629: pai = -1, nível = -1
vértice 16630: pai = -1, nível = -1
vértice 16631: pai = -1, nível = -1
vértice 16632: pai = 16633, nível = 12
vértice 16633: pai = 16753, nível = 11
vértice 16634: pai = -1, nível = -1
vértice 16635: pai = -1, nível = -1
vértice 16636: pai = -1, nível = -1
vértice 16637: pai = 16639, nível = 10
vértice 16638: pai = 16639, nível = 10
vértice 16639: pai = 3610, nível = 9
vértice 16640: pai = 10293, nível = 14
vértice 16641: pai = 10293, nível = 14
vértice 16642: pai = 10293, nível = 14
vértice 16643: pai = -1, nível = -1
vértice 16644: pai = -1, nível = -1
vértice 16645: pai = 279, nível = 13
vértice 16646: pai = 279, nível = 13
vértice 16647: pai = 16594, nível = 10
vértice 16648: pai = 36754, nível = 9
vértice 16649: pai = -1, nível = -1
vértice 16650: pai = -1, nível = -1
vértice 16651: pai = -1, nível = -1
vértice 16652: pai = -1, nível = -1
vértice 16653: pai = -1, nível = -1
vértice 16654: pai = 16700, nível = 10
vértice 16655: pai = 16700, nível = 10
vértice 16656: pai = 16654, nível = 11
vértice 16657: pai = 16142, nível = 6
vértice 16658: pai = 16142, nível = 6
vértice 16659: pai = 16142, nível = 6
vértice 16660: pai = 16740, nível = 10
vértice 16661: pai = 16660, nível = 11
vértice 16662: pai = -1, nível = -1
vértice 16663: pai = -1, nível = -1
vértice 16664: pai = 16447, nível = 7
vértice 16665: pai = 16447, nível = 7
vértice 16666: pai = 3012, nível = 11
vértice 16667: pai = 15029, nível = 10
vértice 16668: pai = 16105, nível = 11
vértice 16669: pai = 16105, nível = 11
vértice 16670: pai = 16105, nível = 11
vértice 16671: pai = 16105, nível = 11
vértice 16672: pai = -1, nível = -1
vértice 16673: pai = -1, nível = -1
vértice 16674: pai = -1, nível = -1
vértice 16675: pai = -1, nível = -1
vértice 16676: pai = -1, nível = -1
vértice 16677: pai = 16604, nível = 13
vértice 16678: pai = 16679, nível = 11
vértice 16679: pai = 18900, nível = 10
vértice 16680: pai = 16731, nível = 11
vértice 16681: pai = 16680, nível = 12
vértice 16682: pai = -1, nível = -1
vértice 16683: pai = -1, nível = -1
vértice 16684: pai = -1, nível = -1
vértice 16685: pai = -1, nível = -1
vértice 16686: pai = 10293, nível = 14
vértice 16687: pai = 13022, nível = 11
vértice 16688: pai = 13022, nível = 11
vértice 16689: pai = 13022, nível = 11
vértice 16690: pai = 13022, nível = 11
vértice 16691: pai = 13022, nível = 11
vértice 16692: pai = 3709, nível = 8
vértice 16693: pai = -1, nível = -1
vértice 16694: pai = 16695, nível = 8
vértice 16695: pai = 3693, nível = 7
vértice 16696: pai = 16700, nível = 10
vértice 16697: pai = 16700, nível = 10
vértice 16698: pai = 16700, nível = 10
vértice 16699: pai = 16700, nível = 10
vértice 16700: pai = 44933, nível = 9
vértice 16701: pai = 3477, nível = 8
vértice 16702: pai = -1, nível = -1
vértice 16703: pai = 16704, nível = 11
vértice 16704: pai = 14325, nível = 10
vértice 16705: pai = 16706, nível = 10
vértice 16706: pai = 7149, nível = 9
vértice 16707: pai = 9549, nível = 9
vértice 16708: pai = -1, nível = -1
vértice 16709: pai = -1, nível = -1
vértice 16710: pai = 10317, nível = 10
vértice 16711: pai = -1, nível = -1
vértice 16712: pai = -1, nível = -1
vértice 16713: pai = -1, nível = -1
vértice 16714: pai = 16715, nível = 15
vértice 16715: pai = 10293, nível = 14
vértice 16716: pai = -1, nível = -1
vértice 16717: pai = 516, nível = 10
vértice 16718: pai = 16756, nível = 9
vértice 16719: pai = 3606, nível = 11
vértice 16720: pai = 3606, nível = 11
vértice 16721: pai = 3606, nível = 11
vértice 16722: pai = 16667, nível = 11
vértice 16723: pai = -1, nível = -1
vértice 16724: pai = -1, nível = -1
vértice 16725: pai = -1, nível = -1
vértice 16726: pai = -1, nível = -1
vértice 16727: pai = -1, nível = -1
vértice 16728: pai = -1, nível = -1
vértice 16729: pai = -1, nível = -1
vértice 16730: pai = 282, nível = 10
vértice 16731: pai = 21649, nível = 10
vértice 16732: pai = -1, nível = -1
vértice 16733: pai = -1, nível = -1
vértice 16734: pai = -1, nível = -1
vértice 16735: pai = -1, nível = -1
vértice 16736: pai = -1, nível = -1
vértice 16737: pai = -1, nível = -1
vértice 16738: pai = 16740, nível = 10
vértice 16739: pai = 16740, nível = 10
vértice 16740: pai = 14532, nível = 9
vértice 16741: pai = 16740, nível = 10
vértice 16742: pai = 16740, nível = 10
vértice 16743: pai = 16740, nível = 10
vértice 16744: pai = 16740, nível = 10
vértice 16745: pai = 16740, nível = 10
vértice 16746: pai = 16740, nível = 10
vértice 16747: pai = 16740, nível = 10
vértice 16748: pai = 16740, nível = 10
vértice 16749: pai = 10291, nível = 10
vértice 16750: pai = 16753, nível = 11
vértice 16751: pai = 16753, nível = 11
vértice 16752: pai = 16753, nível = 11
vértice 16753: pai = 16439, nível = 10
vértice 16754: pai = 10291, nível = 10
vértice 16755: pai = 16756, nível = 9
vértice 16756: pai = 62483, nível = 8
vértice 16757: pai = -1, nível = -1
vértice 16758: pai = -1, nível = -1
vértice 16759: pai = -1, nível = -1
vértice 16760: pai = 16761, nível = 12
vértice 16761: pai = 30420, nível = 11
vértice 16762: pai = 69765, nível = 3
vértice 16763: pai = 16762, nível = 4
vértice 16764: pai = 15031, nível = 11
vértice 16765: pai = 16766, nível = 12
vértice 16766: pai = 16528, nível = 11
vértice 16767: pai = 650, nível = 13
vértice 16768: pai = 650, nível = 13
vértice 16769: pai = 19857, nível = 11
vértice 16770: pai = 16769, nível = 12
vértice 16771: pai = -1, nível = -1
vértice 16772: pai = 16665, nível = 8
vértice 16773: pai = 10293, nível = 14
vértice 16774: pai = 16778, nível = 17
vértice 16775: pai = 16778, nível = 17
vértice 16776: pai = 16778, nível = 17
vértice 16777: pai = 16778, nível = 17
vértice 16778: pai = 12419, nível = 16
vértice 16779: pai = 16778, nível = 17
vértice 16780: pai = -1, nível = -1
vértice 16781: pai = -1, nível = -1
vértice 16782: pai = -1, nível = -1
vértice 16783: pai = -1, nível = -1
vértice 16784: pai = -1, nível = -1
vértice 16785: pai = 16122, nível = 11
vértice 16786: pai = 3477, nível = 8
vértice 16787: pai = 16464, nível = 16
vértice 16788: pai = 16128, nível = 15
vértice 16789: pai = 16128, nível = 15
vértice 16790: pai = 16791, nível = 10
vértice 16791: pai = 26757, nível = 9
vértice 16792: pai = -1, nível = -1
vértice 16793: pai = -1, nível = -1
vértice 16794: pai = 16798, nível = 11
vértice 16795: pai = 16798, nível = 11
vértice 16796: pai = 16798, nível = 11
vértice 16797: pai = 16798, nível = 11
vértice 16798: pai = 70786, nível = 10
vértice 16799: pai = -1, nível = -1
vértice 16800: pai = -1, nível = -1
vértice 16801: pai = -1, nível = -1
vértice 16802: pai = -1, nível = -1
vértice 16803: pai = -1, nível = -1
vértice 16804: pai = 16592, nível = 10
vértice 16805: pai = 16104, nível = 10
vértice 16806: pai = 4158, nível = 11
vértice 16807: pai = 11106, nível = 8
vértice 16808: pai = 2832, nível = 9
vértice 16809: pai = 16813, nível = 9
vértice 16810: pai = 16813, nível = 9
vértice 16811: pai = 16813, nível = 9
vértice 16812: pai = 16813, nível = 9
vértice 16813: pai = 655, nível = 8
vértice 16814: pai = 16813, nível = 9
vértice 16815: pai = -1, nível = -1
vértice 16816: pai = -1, nível = -1
vértice 16817: pai = -1, nível = -1
vértice 16818: pai = 16104, nível = 10
vértice 16819: pai = 16104, nível = 10
vértice 16820: pai = 16821, nível = 13
vértice 16821: pai = 26922, nível = 12
vértice 16822: pai = -1, nível = -1
vértice 16823: pai = -1, nível = -1
vértice 16824: pai = -1, nível = -1
vértice 16825: pai = -1, nível = -1
vértice 16826: pai = -1, nível = -1
vértice 16827: pai = -1, nível = -1
vértice 16828: pai = -1, nível = -1
vértice 16829: pai = -1, nível = -1
vértice 16830: pai = -1, nível = -1
vértice 16831: pai = -1, nível = -1
vértice 16832: pai = 16113, nível = 11
vértice 16833: pai = 16587, nível = 14
vértice 16834: pai = 16797, nível = 12
vértice 16835: pai = 16797, nível = 12
vértice 16836: pai = 16797, nível = 12
vértice 16837: pai = 16797, nível = 12
vértice 16838: pai = -1, nível = -1
vértice 16839: pai = -1, nível = -1
vértice 16840: pai = -1, nível = -1
vértice 16841: pai = 16797, nível = 12
vértice 16842: pai = 16797, nível = 12
vértice 16843: pai = 16797, nível = 12
vértice 16844: pai = 16797, nível = 12
vértice 16845: pai = -1, nível = -1
vértice 16846: pai = -1, nível = -1
vértice 16847: pai = 15086, nível = 10
vértice 16848: pai = -1, nível = -1
vértice 16849: pai = -1, nível = -1
vértice 16850: pai = 16901, nível = 12
vértice 16851: pai = 16901, nível = 12
vértice 16852: pai = -1, nível = -1
vértice 16853: pai = -1, nível = -1
vértice 16854: pai = -1, nível = -1
vértice 16855: pai = 16856, nível = 12
vértice 16856: pai = 16474, nível = 11
vértice 16857: pai = 16856, nível = 12
vértice 16858: pai = 16859, nível = 13
vértice 16859: pai = 16082, nível = 12
vértice 16860: pai = 16859, nível = 13
vértice 16861: pai = 16624, nível = 16
vértice 16862: pai = 16543, nível = 15
vértice 16863: pai = 16864, nível = 11
vértice 16864: pai = 4159, nível = 10
vértice 16865: pai = 16864, nível = 11
vértice 16866: pai = 16530, nível = 12
vértice 16867: pai = 16530, nível = 12
vértice 16868: pai = 16866, nível = 13
vértice 16869: pai = 16604, nível = 13
vértice 16870: pai = 16869, nível = 14
vértice 16871: pai = -1, nível = -1
vértice 16872: pai = -1, nível = -1
vértice 16873: pai = 16756, nível = 9
vértice 16874: pai = 16756, nível = 9
vértice 16875: pai = 67861, nível = 11
vértice 16876: pai = 16875, nível = 12
vértice 16877: pai = 67861, nível = 11
vértice 16878: pai = -1, nível = -1
vértice 16879: pai = -1, nível = -1
vértice 16880: pai = -1, nível = -1
vértice 16881: pai = -1, nível = -1
vértice 16882: pai = 16884, nível = 12
vértice 16883: pai = 16884, nível = 12
vértice 16884: pai = 16122, nível = 11
vértice 16885: pai = 3477, nível = 8
vértice 16886: pai = 3477, nível = 8
vértice 16887: pai = 3477, nível = 8
vértice 16888: pai = 16532, nível = 11
vértice 16889: pai = 16884, nível = 12
vértice 16890: pai = -1, nível = -1
vértice 16891: pai = -1, nível = -1
vértice 16892: pai = -1, nível = -1
vértice 16893: pai = 12814, nível = 4
vértice 16894: pai = 12814, nível = 4
vértice 16895: pai = -1, nível = -1
vértice 16896: pai = -1, nível = -1
vértice 16897: pai = -1, nível = -1
vértice 16898: pai = 16122, nível = 11
vértice 16899: pai = 16740, nível = 10
vértice 16900: pai = 16122, nível = 11
vértice 16901: pai = 16522, nível = 11
vértice 16902: pai = 16901, nível = 12
vértice 16903: pai = 16901, nível = 12
vértice 16904: pai = 16477, nível = 9
vértice 16905: pai = -1, nível = -1
vértice 16906: pai = -1, nível = -1
vértice 16907: pai = 16908, nível = 11
vértice 16908: pai = 18646, nível = 10
vértice 16909: pai = 16439, nível = 10
vértice 16910: pai = 16449, nível = 12
vértice 16911: pai = 16449, nível = 12
vértice 16912: pai = -1, nível = -1
vértice 16913: pai = -1, nível = -1
vértice 16914: pai = 10293, nível = 14
vértice 16915: pai = 10293, nível = 14
vértice 16916: pai = -1, nível = -1
vértice 16917: pai = -1, nível = -1
vértice 16918: pai = -1, nível = -1
vértice 16919: pai = -1, nível = -1
vértice 16920: pai = -1, nível = -1
vértice 16921: pai = -1, nível = -1
vértice 16922: pai = -1, nível = -1
vértice 16923: pai = 16924, nível = 12
vértice 16924: pai = 937, nível = 11
vértice 16925: pai = 16440, nível = 10
vértice 16926: pai = -1, nível = -1
vértice 16927: pai = 16679, nível = 11
vértice 16928: pai = 16571, nível = 12
vértice 16929: pai = -1, nível = -1
vértice 16930: pai = -1, nível = -1
vértice 16931: pai = -1, nível = -1
vértice 16932: pai = -1, nível = -1
vértice 16933: pai = -1, nível = -1
vértice 16934: pai = -1, nível = -1
vértice 16935: pai = -1, nível = -1
vértice 16936: pai = 16122, nível = 11
vértice 16937: pai = -1, nível = -1
vértice 16938: pai = -1, nível = -1
vértice 16939: pai = -1, nível = -1
vértice 16940: pai = 16474, nível = 11
vértice 16941: pai = 16474, nível = 11
vértice 16942: pai = -1, nível = -1
vértice 16943: pai = -1, nível = -1
vértice 16944: pai = -1, nível = -1
vértice 16945: pai = -1, nível = -1
vértice 16946: pai = -1, nível = -1
vértice 16947: pai = -1, nível = -1
vértice 16948: pai = -1, nível = -1
vértice 16949: pai = 16528, nível = 11
vértice 16950: pai = -1, nível = -1
vértice 16951: pai = -1, nível = -1
vértice 16952: pai = -1, nível = -1
vértice 16953: pai = 16531, nível = 11
vértice 16954: pai = 16531, nível = 11
vértice 16955: pai = 16531, nível = 11
vértice 16956: pai = 16537, nível = 10
vértice 16957: pai = 16169, nível = 15
vértice 16958: pai = 16169, nível = 15
vértice 16959: pai = 16169, nível = 15
vértice 16960: pai = -1, nível = -1
vértice 16961: pai = 16122, nível = 11
vértice 16962: pai = -1, nível = -1
vértice 16963: pai = -1, nível = -1
vértice 16964: pai = -1, nível = -1
vértice 16965: pai = -1, nível = -1
vértice 16966: pai = -1, nível = -1
vértice 16967: pai = -1, nível = -1
vértice 16968: pai = -1, nível = -1
vértice 16969: pai = 16681, nível = 13
vértice 16970: pai = -1, nível = -1
vértice 16971: pai = -1, nível = -1
vértice 16972: pai = 16747, nível = 11
vértice 16973: pai = 16522, nível = 11
vértice 16974: pai = 29913, nível = 11
vértice 16975: pai = -1, nível = -1
vértice 16976: pai = -1, nível = -1
vértice 16977: pai = -1, nível = -1
vértice 16978: pai = 10350, nível = 12
vértice 16979: pai = 14817, nível = 10
vértice 16980: pai = 14817, nível = 10
vértice 16981: pai = 16450, nível = 13
vértice 16982: pai = 16450, nível = 13
vértice 16983: pai = -1, nível = -1
vértice 16984: pai = 17053, nível = 11
vértice 16985: pai = 16984, nível = 12
